gen,id,i_j6->o_m2,i_m3->o_m3,i_j6->h_0,h_0->o_m2,i_j7->o_m3,h_0->h_1,h_1->o_m2,h_0->o_m3,i_m3->h_2,h_2->o_m3,h_2->h_3,h_3->o_m3,h_0->h_4,h_4->o_m2,i_j5->o_m3,h_4->h_5,h_5->o_m2,i_j6->h_6,h_6->h_0,h_5->h_7,h_7->o_m2,i_j0->o_m3,i_c->o_m3,h_0->h_8,h_8->h_4,i_j5->o_m2,i_j0->h_9,h_9->o_m3,i_j3->o_m2,i_j7->o_m2,i_j0->o_m2,i_j7->h_0,i_j7->h_1,h_1->h_0,i_j7->h_2,h_2->h_1,h_0->h_3,h_3->h_4,h_4->o_m3,i_j1->o_m2,h_3->h_5,h_5->h_4,h_1->o_m3,i_j4->o_m3,i_j5->h_6,h_6->o_m3,h_3->o_m2,h_6->h_7,h_7->o_m3,i_j0->h_8,h_8->o_m2,h_3->h_9,h_9->o_m2,i_j4->o_m2,i_m3->o_m2,i_j4->h_0,i_c->o_m2,i_j4->h_1,i_c->h_2,h_2->o_m2,i_c->h_3,h_3->h_2,i_j6->o_m3,i_m2->o_m3,i_c->h_5,h_5->h_3,i_j3->o_m3,h_3->h_6,h_6->h_2,h_3->h_7,h_7->h_6,h_6->h_8,h_8->h_2,h_8->h_9,h_9->h_2,i_j1->o_m3,i_j3->h_2,h_1->h_4,i_ca->o_m2,i_j0->h_5,i_ca->h_6,h_6->o_m2,i_m3->h_8,h_8->o_m3,h_7->h_9,i_j2->o_m3,i_j2->h_0,i_j2->h_1,i_j6->h_2,i_j2->h_3,h_3->h_1,h_4->h_1,i_j3->h_5,h_5->o_m3,h_2->h_6,i_j3->h_7,h_7->h_5,i_j2->h_8,h_8->h_3,h_9->h_3,i_m2->o_m2,i_j0->h_0,i_j0->h_1,i_m3->h_3,h_2->h_4,h_0->h_5,i_m2->h_6,i_j5->h_7,h_4->h_8,h_4->h_9,h_9->h_8,h_1->h_2,h_2->h_0,i_j4->h_3,i_j4->h_4,h_4->h_3,h_2->h_5,i_j4->h_7,h_7->h_4,h_1->h_8,i_j7->h_6,i_j7->h_7,h_7->h_8,h_3->h_0,h_4->h_0,i_m3->h_5,h_4->h_6,h_7->h_0,h_3->h_8,i_j2->o_m2,i_j1->h_0,i_j1->h_3,i_j1->h_4,h_0->h_6,h_6->h_1,h_1->h_7,h_8->h_7,h_5->h_9,i_c->h_0,i_m3->h_1,i_j0->h_2,h_1->h_3,i_c->h_4,h_5->h_6,h_6->h_4,h_4->h_7,h_6->h_9,i_j3->h_0,i_j3->h_1,i_ca->o_m3,i_j5->h_5,h_9->h_6,i_m2->h_2,h_9->h_4,h_9->h_5,i_j0->h_7,h_5->h_2,i_c->h_6,i_c->h_7,h_7->h_3,i_m2->h_9,i_j4->h_2,i_ca->h_3,i_j0->h_4,i_ca->h_9,i_j3->h_4,i_m2->h_5,i_j0->h_6,i_m3->h_7,h_2->h_8,i_j4->h_9,i_j3->h_3,i_m3->h_4,h_4->h_2,h_0->h_7,i_j6->h_8,i_j2->h_9,h_4->h_4,h_1->h_5,i_m2->h_3,i_j6->h_5,i_ca->h_2,i_m2->h_4,h_1->h_9,i_j6->h_3,h_0->h_2,i_ca->h_4,i_j6->h_7,h_6->h_3,i_c->h_8,i_j2->h_5
621,620-1,,1.134587694319612,,,,,,,,0.2758028025454087,,-0.4538621912417501,,-0.0159576118784457,,,-0.2251960657795812,,,,-0.533936344766563,,,,,-0.2614320251765371,,0.0997158181036386,-0.7966807545247632,-0.2227630472303215,0.2911010618397041,,,,,,,,,,,,,3.0210088249899307,,-0.7958068198929776,-1.174891639381931,,-0.2724863027007305,,0.5546715216957375,,0.3736897403831074,0.3683633631040046,-1.2328192574066343,,,,,0.1174189486112078,,,-0.7864207897163233,1.7271009958710086,,,,,,,,,,,,0.8496137456398805,,,,,,-0.663436344930292,,,,,,,,,,,,0.3245482752303901,,,,,,,1.3920673999744906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3980252941372095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,620-1,,1.134587694319612,,,,,,,,0.42047823599403,,,,0.2059257617931607,,,-0.2251960657795812,,,,-0.533936344766563,,,,,-0.2614320251765371,,0.0997158181036386,-0.7966807545247632,-0.2227630472303215,0.2298803555531481,,,,,,,,,,,,,3.0210088249899307,,-0.7958068198929776,-1.0786245669055905,,-0.2032312189201437,,0.5546715216957375,,0.3736897403831074,0.3683633631040046,-1.2328192574066343,,,,,0.1415308934248466,,,-0.7864207897163233,1.7271009958710086,,,,,,,,,,,,0.8496137456398805,,,,,,-0.663436344930292,,0.978420285496174,,,,,,,,,,0.3245482752303901,,,,,,,1.3920673999744906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3980252941372095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,622-1,,1.321302973431778,,,,,,,,,,,,-0.0560365642613686,,,-0.137564364226149,,,,-0.3706671960575619,,,,,-0.215849518760568,,0.0997158181036386,-0.7413967793939553,-0.2227630472303215,0.0121258400278392,,,,,,,,,,,,,2.917535649597247,,-0.6860325250782094,-1.0710249373566385,,-0.2644715850670492,,0.5546715216957375,,0.4672744476341559,0.3843712844279273,-1.261801500598729,,,,,0.1797874145619265,,,-0.977313116584284,1.80750979879408,,,0.4563278114939755,,,,,,,,,1.0938123517166445,,,,,,-0.663436344930292,,0.9470025285635152,,,,,,,,,,0.2744435529097875,,,,,,,1.57609880733561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3980252941372095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,623-1,,1.321302973431778,,,,,,,,,,,,0.0149382536277679,-0.3519091341012936,,-0.137564364226149,,,,-0.3706671960575619,,,,,-0.2225982734870032,,0.0997158181036386,-0.7413967793939553,-0.2227630472303215,-0.1648387711938534,,,,,,,,,,,,,2.917535649597247,,-0.6860325250782094,-0.8827375463228231,,,,0.5546715216957375,,0.4672744476341559,0.3843712844279273,-1.261801500598729,,,,,0.4099801904990491,,,-0.977313116584284,1.9068840082024805,,,0.4563278114939755,,,,,,,,,1.250121397597476,,,,,,-0.663436344930292,,0.9470025285635152,,,,,,,,,,0.1043344828853944,,,,,,,1.57609880733561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3980252941372095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,623-2,-0.5332616652730321,1.3176181521316412,,,,,,,,0.1319610330207751,,-0.4214498761182349,,0.1386758470201766,,,-0.2122469914729467,,,,-0.4059345730098193,-0.2727559646732876,,,,-0.2172772999708187,,0.1355273504249701,-0.3686874790139511,-0.2227630472303215,0.9147413864714016,,,,,,,,,,,,,3.1510237997332857,,-0.8521231204589231,-1.0018982319828271,,-0.1805368585134658,,,,0.3918936469277912,0.3714771913385004,-1.2384568242914555,,,,,0.1441194225663785,,,,1.825928262499502,,,,,,,,,,,,0.8496137456398805,,,,,,-0.4601821478520525,,,,0.7660051268019801,,,,,,,,0.3148020067495282,,,,,,,1.320166480749242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,625-2,-0.5163306628887038,1.2745539705165418,,,,,,,,0.2303839525836298,,-0.6045645999078975,,0.1821508134106905,,,-0.1202860643634736,,,,-0.3990493221588043,,-0.9143069249801556,,,-0.2690379722854013,,0.1285358641081569,-0.4642369666794124,-0.2227630472303215,0.7188787539470087,,,,,,,,,0.1357260874721226,,,,3.125823862634057,,-0.8509973006256714,-0.9519684376843356,,-0.3538489303596781,,,,0.4066102424635551,0.373994505442615,-1.3563733676496108,,,,,,,,,1.8111255574734595,,,,,,,,,,,,0.8972886453803078,,,,,,-0.5484848539868808,,,,0.7660051268019801,,,,,,,,0.3247553825481041,,,,,,,1.3623420296677402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,626-0,-0.5711357353289028,1.0926207373315704,,,,,,,,0.1430296038796865,,,,0.1076050791839137,-0.9894572181063368,,-0.0841849669367484,,,,-0.6058694800382836,-0.2727559646732876,,,,,,0.1168592676592385,-0.5788454553897373,-0.2227630472303215,0.3623505389802544,,,,,,,,,0.1547248705637918,,,,3.0361812453065964,,-0.7600612134172727,-0.9212090791528312,,-0.1919497072726181,,,,0.4588393066982945,0.3781987131885747,-1.075739921836015,,,,,0.1863608255492041,,,,1.990212729245924,,,,,,,,,,,,1.0262485056311077,,,,,,-0.663436344930292,,,,0.7660051268019801,,,,,,,,0.3018728874791596,,,,,,,1.407323369202178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,627-1,-0.6533037928557912,1.178673243593167,,,,,,,,0.1183964696535821,,-0.4702833822377474,,0.1667757757618382,,,,,,,-0.5602001051611996,-0.3398443476650114,,,,-0.1119384664035914,,0.1164357967053252,-0.3514747033496719,-0.2141362243046664,0.101754950310097,,,,,,,,0.765424345104412,0.2118669054747405,,,,3.122692196221458,,-0.7840845467341191,-0.9268394531064896,,-0.1876238899901861,,,,0.4492502507227092,0.3783511856896515,-1.1323620483635797,,,,,0.1991540970774001,,,,2.022831523351601,,,,,,,,,,,,0.8191194953906867,,,,,,,,,,0.7660051268019801,,,,,,,,0.2742101850887574,,,,,,,1.4948785178868524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,628-1,-0.6601123456818226,1.2770768388952076,,,,,,,,0.0833758471410311,,-0.2421042980545128,,0.103343881112817,-0.9884335329055592,,-0.1145811938897382,,,,-0.3880326476632226,-0.1525553588554354,,,,,,-0.0076550362306604,-0.5807055546074682,-0.2206931882813155,0.381672332112401,,,,,,,,,0.0583061287644735,,,,3.0089049111559545,,,-0.9146949345943888,,-0.1969545256635639,,-0.0253854606143548,,0.4699335070690129,0.3780223078696071,-1.235495098703684,,,,,0.2394315732824011,,,,1.7085973536186236,,,,,,,,,,,,1.110752614699805,,,,,,-0.7676578390526769,,,,,,,,,,,,0.306203697146334,,,,,,,1.4644543629599942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,627-0,-0.4942900703357044,1.0833007687001055,,,,,,,,0.0983796903567344,,0.3699624444972107,,0.0115590677562782,-0.9884335329055592,,,,,,-0.3900861783834019,-0.0661906160561812,,,,,,0.3635610481857592,-0.4554722781869792,-0.2475375119297974,0.4639069346869851,,,,,,,,,-0.2623890248819056,,,,2.892815349321358,,-0.9768289681079438,-0.8869703810183727,,0.6645327297903063,,,,0.5171510273130807,0.3772715172365573,-1.383954372181077,,,,,0.3403761346054372,,,,1.7918555589963918,,,,,,,,,,,,1.1827344886126965,,,,,,,,0.5189562414932822,,0.7431095842626041,,,,,,,,0.4569354051904414,,,,,,,1.4172456950450565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,630-0,-0.5158016243694153,1.0833007687001055,,,,,,,,0.0983796903567344,,0.3699624444972107,,0.0115590677562782,-0.9884335329055592,,-0.1517385582345298,,,,-0.3900861783834019,-0.0661906160561812,,,,,,0.3635610481857592,,-0.2475375119297974,0.4639069346869851,,,,,,,,,-0.2623890248819056,,,,2.793412273923452,,-0.9768289681079438,-0.8869703810183727,,0.593901584795729,,,,0.5171510273130807,0.3772715172365573,-1.383954372181077,,,,,0.3403761346054372,,,,2.0054082931813744,,,,,,,,,,,,,,,,,,,,0.5189562414932822,,0.7431095842626041,,,,,,,,0.4569354051904414,,,,,,,1.4172456950450565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3360267435875623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,631-1,-0.532398980171028,1.1403784466156708,,,,,,,,0.0857874641621519,,0.3542183317787807,,0.017668756169432,-0.9846748477851648,,-0.0533683091255801,,,,-0.340872351782499,-0.0040490954326774,,,,,,0.2389846233659966,-0.527833120899645,-0.2468469989056627,0.4463015563514977,,,,,,,,,-0.2541398254135386,,,,2.8244855665186672,,,-0.8876835360817391,,0.5269729812662385,,-0.0253854606143548,,0.5159364572191264,0.3772908297257564,-1.373890701189409,,,,,0.3225096669541175,,,,1.953001372294346,,,,,,,,,,,,1.0922249745316095,,,,,,-0.7676578390526769,,,,,,,,,,,,0.4361087342948588,,,,,,,1.4184600374317071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,632-0,-0.4304136293027521,1.116669582619407,,,,,,,,-0.255953745559312,,0.0153560799526589,,0.052460666146858,-0.7497793312717689,,-0.0129821098079881,,,,-0.5511182726148931,-0.1610154062632028,,,,,,0.2226551250030425,-0.5743925937552301,-0.242914839792243,0.456451631670701,,,,,,,,,-0.2071643684211085,,,,2.912806316126143,,,-0.8916296118974273,,0.1444111269021727,,-0.0253854606143548,,0.5090200303062327,0.3774008056099946,-1.2992630898794542,,,,,0.2207682208926424,,,,1.914529799741248,,,,,,,,,,,,1.1703389964668216,,,,,,-0.628645959246841,,,,,,,,,,,,0.3175102706860492,,,,,,,1.2420641225412232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,633-0,-0.5932489381744216,1.1260174548200768,,,,,,,,0.0505518686947598,,0.3542183317787807,,0.0122909462275842,-0.9846748477851648,,-0.0136792132929678,,,,-0.4432750300994388,0.13682139036999,,,,,,0.2389846233659966,,-0.2468469989056627,0.4463015563514977,,,,,,,,,-0.3051317043511523,,,,2.8244855665186672,,,-0.7820678935135759,,0.5269729812662385,,-0.0137654780417502,,0.6761146811076797,0.3771084486681251,-1.373890701189409,,,,,0.3811617134164441,,,,2.117964232334524,,,,,,,,,,,,1.1485164566385455,,,,,,-0.7676578390526769,,-0.4035438528079471,,,,,,,,,,0.4058770262439289,,,,,,,1.45722879005159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,633-0,-0.4464677565869816,1.3523641229341197,,,,,,,,0.1046023465426773,,0.1794230890976116,,0.0262924241587358,-0.8635087438818426,,-0.0732728310399488,,,,-0.4493234600324715,-0.085016993882659,,,,,,0.2305613817277426,,-0.2448186741135467,0.4515372675264404,,,,,,,,,-0.3183086151658975,,,,2.8700440398458853,,,-0.898985074257681,,0.3148374125033861,,0.0792529379459975,,0.3148786944291118,0.3773475585625356,-1.335395556453332,,,,,0.2667183944355468,,,,2.158997895814802,,,,,,,,,,,,1.2772422844305868,,,,,,-0.8964227211141906,,0.1131097017863389,,,,,,,,,,0.2264542384912506,,,,,,,1.2267016538164015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,635-2,-0.6187316726845772,1.2470749150176976,,,,,,,,0.0723008163077206,,0.362229936771588,,0.0197793858475757,-0.9198713279330994,,-0.0455517920614017,,,,-0.4465099244850159,-0.0560349165430875,,,,,,0.234479603487179,0.7457836510752109,-0.2457621857302122,0.4170409473170806,,,,,,,,,-0.1352058635730099,,,,2.848851699748847,,,,,0.4181143890564101,,0.03598375522467,,0.4829140855625493,0.3772363323112405,-1.3533022627090985,,,,,0.3199537546342398,,,,2.1399103520848866,,,,,,,,,,,,1.3191282889803464,,,,,,-0.8365254292623954,,-0.063392353635922,,,,,,,,,,0.3099159627659705,,,,,,,1.3339354813769415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,635-1,-0.5008806279459972,1.1818661237801402,,,,,,,,,,0.2801116977118761,,0.1162548625864541,-0.9333049593056806,,,,,,-0.4458393377822522,-0.0753704044757382,,,,,,0.2354134844942036,0.4878732443731211,-0.2674973716418523,0.548523637084873,,,,,,,,,,,,,3.010919756693752,,0.5571512379983576,-0.898985074257681,,,,-0.0037582226915116,,0.5229641567229001,0.3772098223049304,-1.3575702020696905,,,,,0.2266891001626318,,,-0.1991113588043161,2.2583521219510425,,,,,,,,,,,,1.2772769368439365,,,0.3105472483132689,,,-0.525975066229676,,-0.1683035103499446,,,,,,,,,,0.4377640568619385,,,,,,,1.359493921153393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,637-2,-0.5631719887480456,1.2100753125113664,,,,,,,,0.0631696289488304,,,,,-0.90673697180132,,,,,,-0.5169938919077197,-0.0641674616797766,,,,,,,0.8241510065036082,-0.2589162695374206,0.5385357804537366,,,,,,,,-0.8647078063898144,-0.105125588824148,,,,2.904066095990195,,,,,0.5858046031193875,,0.002580165010183,,0.5367685012019859,0.3772006849114466,-1.359041263254915,,,,,0.2330293396703129,,,,2.215438776173716,,,0.6509825684461499,,,,,,,,,1.2223799444521093,,,,,,-0.6206513492218485,,-0.0030285367001579,,-0.7780844750551854,,,,,,,,0.3262732768665377,,,,,,,1.3683033313941266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5766048719332431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,637-2,-0.5631719887480456,1.2100753125113664,,,,,,,,0.0631696289488304,,,,,-0.90673697180132,,,,,,-0.5169938919077197,-0.0641674616797766,,,,,,,0.8241510065036082,-0.2589162695374206,0.5385357804537366,,,,,,,,-0.8647078063898144,-0.105125588824148,,,,2.904066095990195,,,,,0.5858046031193875,,0.002580165010183,,0.5367685012019859,0.3772006849114466,-1.233950041801113,,,,,0.2330293396703129,,,,2.327664044436778,,,0.6509825684461499,,,,,,,,,1.2223799444521093,,,,,,-0.6206513492218485,,-0.0003864692666032,,-0.7780844750551854,,,,,,,,0.3262732768665377,,,,,,,1.4698911176073814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6322128053909201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,639-1,-0.4508607393378497,1.364293290182281,,,0.960013862419682,,,,,0.1204211168599521,,0.3277224549828953,,,-1.0560286838578103,,0.0207637157421103,,,,-0.4458099020646603,-0.0488240234926956,-0.876734341899233,,,,,0.2836094021555706,0.7079919147823959,-0.2534242715758477,,,,,,,,,,-0.1257517302808726,,,,3.006825213330252,,,-0.6073426263437323,,0.2065024918606646,,0.1018174539193749,,,0.3772086586357794,-1.0890536586396276,,,,,0.2585780558065139,,,,2.1442764942052017,,,,,,,,,,,,0.3211634717700085,,,,,,-0.7325629727198473,,,,0.5474465074161285,,,,,,,,0.0921347350459693,,,,,,,1.3606158208454808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,639-1,-0.629456688204035,1.364293290182281,,,0.960013862419682,,,,,0.1204211168599521,,0.3277224549828953,,,-1.0560286838578103,,-0.0549975920415401,,,,-0.3792733711565174,-0.0488240234926956,-0.876734341899233,,,,,0.2836094021555706,0.7079919147823959,-0.2534242715758477,,,,,,,,,,-0.0070739370797673,,,,3.006825213330252,,,-0.6073426263437323,,0.0092182541793297,,0.1018174539193749,,,0.3772086586357794,-1.0890536586396276,,,,,0.2585780558065139,,,,2.1442764942052017,,,,,,,,,,,,0.3211634717700085,,,,,,-0.7325629727198473,,,,0.5474465074161285,,,,,,,,0.0921347350459693,,,,,,,1.3606158208454808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,641-2,-0.5243559415175667,1.482035077578558,,,,,,,,0.0605486060349698,,,,-0.3938168737470113,-1.0495633918745944,,-0.0334507632247546,,,,-0.366743361889539,-0.0913600345695363,-0.8671551698247211,,,,,0.278881691985715,0.7022896200925335,-0.2536479995948244,,,,,,,,,,0.1147993609977561,,,,2.9693268597949074,,,,,0.1146779569282972,,0.095800985352756,,,0.2314102844305662,-1.120801781250743,,0.1369870705813358,,,0.2567348640587504,,,,2.148806975697706,,,,,,,,,,,,0.5744961729498601,,,,,,-0.7258440190778798,,-0.2953251415740275,,,,,,,,,,0.1306561086885019,,,,,,,1.3410905434810867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4490081069112048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,642-2,-0.4448301003983673,1.4205323335141955,,,,,,,,-0.1633095349779709,,,,-0.4691549994910984,-0.9518817417456246,,-0.2138547156939724,,,,-0.3572623681040198,-0.1235454582262539,-0.9232450956237072,,,,,0.0640280955661409,0.6979749049661639,-0.4747684895157446,,,,,,,,,,,,,,2.940953244958664,,,,,0.1944754068009554,,0.0912485464937351,,,0.3812408898644956,-0.9671745038982228,,0.1369870705813358,,,0.2553401891519951,,,-0.0381278003635672,2.152235023192376,,,,,,,,,,,,0.7661836421590622,,,,,,-0.7207600357888518,,-0.4898927001160103,,,,,,,,,,0.1463789174696181,,,,,,,1.3767618395997026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5132454121839624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,643-2,-0.5167909774452295,1.466883006481,,,,,,,,-0.0693931011029644,,,,-0.4820221702765537,-1.0555266566374069,,-0.1628925061627912,,,,-0.1234012778958356,-0.1563333459528259,-1.003999771582064,,,,,0.1479311169599181,0.6957956137188821,-0.1156906041951139,,,,,,,,,,,,,,3.187467619430924,,,,,0.1995456250965814,,0.0889491849209127,,,,-1.0178958323680902,,0.3226359274067358,,,0.2229056019930277,,,-0.0381278003635672,2.170701458648047,,,,,,,,,,,,0.8883981280152189,,,,,,-0.7181921999158895,,-0.6448330882079931,,0.5523232538275895,,,,,,,,0.1463789174696181,,,,,,,1.3363018032367138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4992922244868544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,644-2,-0.53012422347631,1.4846954363833755,,,,,,,,-0.0333012865077863,,,,-0.7139601776942834,,,-0.3394758856291144,,,,-0.2880534115481231,,-1.0350335605807146,,,,,0.1801748060266231,0.6949581183796695,-0.1816459386462983,,,,,,,,,0.7155071738478478,,,,,3.282202382362194,,,0.9859131959767816,,0.2137119030376452,,0.2169997384713372,,,,-1.0373878925712274,,0.3226359274067358,,,0.2104410837195743,,,-0.0381278003635672,2.17779805651916,,,,,,,,,,,,0.9353648023486584,,,,,,-0.7172053879979545,,-0.6676364203678877,,0.5523232538275895,,,,,,,,0.1463789174696181,,,,,,,1.4287371537693003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.493930054708922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,645-1,-0.3931258529789481,1.5195864178513183,,,,,,,,-0.0317124597650973,,,,-0.6858663869015487,,,-0.1994231711080734,,,,-0.2505603977418434,,-1.1274955978515908,,,,,0.0186447781531628,0.6951488248322327,-0.1666272188136221,,,,,,,,,0.7155071738478478,,,,,3.260630285507272,,,0.9859131959767816,,0.21048609330991,,-0.034658083730226,,,,-1.0329493464916948,,0.3226359274067358,,,0.2132793849632261,,,-0.2064882519478465,2.176182086922792,,,,,,,,,,,,0.6494940039549354,,,,,,-0.7174300953979902,,-0.6419242297217949,,0.5523232538275895,,,,,,,,0.1463789174696181,,,,,,,1.6055693683617658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6997534035119817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,646-0,-0.3150758635306226,1.6102470358744057,,,,,,,,-0.0333012865077863,,,,-0.4680480619376991,,,-0.333627763917062,,,,-0.2144604641312723,,-1.0350335605807146,,,,,0.3059312012743332,0.6949581183796695,-0.1816459386462983,,,,,,,,,0.7155071738478478,,,,,3.282202382362194,,,0.9859131959767816,,0.2137119030376452,,0.2748768737695726,,,,-1.0373878925712274,,0.3226359274067358,,,0.2104410837195743,,,-0.0381278003635672,2.17779805651916,,,,,,,,,,,,0.953532764521024,,,,,,-0.5083903346909113,,-0.328855380209494,,0.5738501739009478,,,,,,,,0.1463789174696181,,,,,,,1.4287371537693003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.493930054708922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,647-0,-0.4490564480051457,1.514709384212619,,,,,,,,0.1484366908826354,,,,-0.4032193565551436,0.4459375347796548,,-0.0609787676401127,,,,-0.2358223336326476,,-1.089747289290547,,,,,0.0845906032075921,0.6950709675166422,-0.1727587219382488,,,,,,,,,0.7155071738478478,,,,,3.2694372531279696,,,0.9859131959767816,,0.4904108412963952,,0.0917118452807609,,0.0414841614635848,,-1.0347614156599498,,0.4252544464812015,,,0.2121206275499465,,,,2.470131200667624,,,,,,,,,,,,,,,,,,-0.71733835694486,,-0.5617682382469991,,0.4202151263608913,,,,,,,,0.1463789174696181,,,,,,,1.5333763127359887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7120520605428965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,648-2,-0.351342985142918,1.502800061153569,,,,,,,,-0.3050817458905518,,,,-0.4494744455959799,,,,,,,,0.2180033668094796,-1.0616968018230049,,,,,0.2149867902239438,0.5363312977933107,-0.1773149963280378,-0.5766397077986238,,,,,,,,0.7277596427483368,-0.7261518129198032,,,,3.275981645295156,,,0.8291658803589337,,0.37477109175327,,,,,,-1.0361079507878024,,0.3226359274067358,,,,,,-0.1548837966941186,2.161818859148364,,,0.1246462107796234,,,,,,,,,0.7947387988024627,,,,,,-0.4694214159093416,,-0.4827070988950662,,0.7057067520776971,,,,,,,,-0.0488838512616334,,,,,,,1.4580096550374149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5830216708094834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
